JX048179.1.1418;Lachnoclostridium
JX048253.1.1396;Lachnoclostridium
JX048246.1.1401;Erysipelatoclostridium
JX048254.1.1400;Erysipelatoclostridium
JX048113.1.1419;Lachnoclostridium
JX048144.1.1420;Tyzzerella
JX048243.1.1396;Lachnoclostridium
JX048499.1.1374;S5-A14a
JX048202.1.1417;S5-A14a
JX048539.1.1406;Lachnoclostridium
JX048216.1.1419;Tyzzerella
JX048556.1.1413;Erysipelatoclostridium
JX048242.1.1418;Erysipelatoclostridium
JX048291.1.1408;Erysipelatoclostridium
JX048304.1.1409;Erysipelatoclostridium
JX048409.1.1407;GCA-900066755
JX048288.1.1413;Lachnoclostridium
JX048233.1.1431;Erysipelatoclostridium
JX048241.1.1413;Erysipelatoclostridium
JX048537.1.1382;Tyzzerella
JX048273.1.1426;Erysipelatoclostridium
JX048538.1.1374;S5-A14a
JX048560.1.1421;Erysipelatoclostridium
JX048470.1.1375;S5-A14a
JX048557.1.1418;Erysipelatoclostridium
JX088103.1.1380;uncultured
JX101687.1.1487;Lachnoclostridium
JX171198.1.1438;F0332
JX173683.1.1408;Sanguibacteroides
JX177679.1.1385;uncultured
JX262679.1.1365;S5-A14a
JX298810.1.1443;uncultured
JX306767.1.1317;uncultured
JX306770.1.1309;uncultured
JX428856.1.1486;uncultured
JX401459.1.1365;uncultured
JX428875.1.1486;uncultured
JX444477.1.1423;uncultured
JX402118.1.1527;uncultured
JX458412.1.1525;uncultured
JX412370.1.1343;Acidibacillus
JX458089.1.1259;uncultured
JX458414.1.1288;uncultured
JX444475.1.1420;uncultured
JX458410.1.1456;uncultured
JX461231.1.1447;uncultured
JX483768.1.1246;Cryocola
JX483780.1.1317;uncultured
JX508848.1.1432;Ruminiclostridium
JX524204.1.1361;HAVOmat113
JX646786.1.1410;uncultured
JX555980.1.1413;uncultured
JX570600.1.1369;uncultured
JX570594.1.1384;uncultured
JX833616.1.1393;Thermopetrobacter
JX570595.1.1398;uncultured
JX845636.1.1383;uncultured
JX833619.1.1334;Thermopetrobacter
JX844459.1.1326;uncultured
JX833615.1.1386;Thermopetrobacter
JX833618.1.1435;Thermopetrobacter
JX833614.1.1307;Thermopetrobacter
JX833620.1.1262;Thermopetrobacter
JX833617.1.1381;Thermopetrobacter
JX833613.1.1358;Thermopetrobacter
JX833622.1.1398;Thermopetrobacter
JX861621.1.1211;uncultured
JX888600.1.1359;V38
JX888608.1.1362;V38
JX888603.1.1360;V38
JX888611.1.1359;V38
JX888621.1.1273;V38
JX888599.1.1426;V38
JX888602.1.1356;V38
JX888607.1.1355;V38
JX888610.1.1360;V38
JX888616.1.1426;V38
JX888620.1.1506;V38
JX878395.1.1450;uncultured
JX888604.1.1360;V38
JX888612.1.1428;V38
JX888622.1.1504;V38
JX888601.1.1362;V38
JX888609.1.1357;V38
JX888619.1.1506;V38
JX888598.1.1426;V38
JX888606.1.1361;V38
JX888615.1.1426;V38
JX888624.1.1502;JL-ETNP-Z34
JX888597.1.1426;V38
JX888605.1.1439;V38
JX888613.1.1506;V38
JX888623.1.1506;JL-ETNP-Z34
JX949466.1.1333;uncultured
JX949633.1.1403;uncultured
JX949468.1.1354;uncultured
JX949467.1.1366;uncultured
JX949812.1.1393;uncultured
AY234711.1.1398;uncultured
AY235685.1.1436;uncultured
AY239460.1.1488;Lachnoclostridium
AY207066.1.1477;F0332
AY234751.1.1447;uncultured
AY235688.1.1436;uncultured
AY234519.1.1447;ADurb.Bin063-1
AY234719.1.1458;Ellin6067
AY235687.1.1436;uncultured
AY238499.1.1459;uncultured
AY234475.1.1386;uncultured
AY234707.1.1429;Ellin6055
AY235684.1.1436;uncultured
AY234497.1.1394;uncultured
AY234726.1.1274;uncultured
AY234661.1.1437;uncultured
AY244789.1.1376;Lachnoclostridium
AY234503.1.1392;uncultured
AY258128.1.1422;uncultured
AY234686.1.1437;uncultured
AY258123.1.1413;uncultured
AY262022.1.1431;endosymbionts2
AY294217.1.1438;uncultured
AY282578.1.1283;F0332
AY305314.1.1444;Lachnoclostridium
AY305309.1.1453;Lachnoclostridium
AY328850.1.1380;uncultured
AY345413.1.1454;uncultured
AY367037.1.1301;uncultured
AY362904.1.1362;uncultured
AY386333.1.1364;uncultured
AY362901.1.1365;uncultured
AY422987.1.1471;uncultured
AY373829.1.1363;Atlantibacter
AY442820.1.1533;uncultured
AY429712.1.1440;uncultured
AY442825.1.1529;FD2005
AY493590.1.1463;uncultured
AY442824.1.1524;FD2005
AY442823.1.1516;uncultured
AY493599.1.1461;Gleocapsa
AY529492.1.1286;Acidibacillus
AY538172.1.1563;uncultured
AY553120.1.1496;uncultured
AY553111.1.1494;uncultured
AY553110.1.1493;uncultured
AY553122.1.1493;uncultured
AY573044.1.1433;uncultured
AY576695.1.1337;uncultured
AY579754.1.1292;uncultured
AY612758.1.1457;uncultured
AY620239.1.1483;UCYN-C
AY626138.1.1440;uncultured
AY654806.1.1441;uncultured
AY653233.1.1341;Lachnoclostridium
AY654753.1.1437;uncultured
AY654752.1.1379;uncultured
AY654824.1.1348;uncultured
AY654832.1.1378;uncultured
AY690717.1.1482;ATCC-39006
AY695839.1.1461;uncultured
AY695840.1.1418;Verruc-01
AY699288.1.1524;Erysipelatoclostridium
AY690711.1.1469;ATCC-39006
AY695841.1.1450;uncultured
AY756140.1.1488;uncultured
AY753196.1.1459;uncultured
AY765991.1.1373;Acidithrix
AY765999.1.1404;Acidithrix
AY771748.1.1483;uncultured
AY771933.1.1468;uncultured
AY771928.1.1333;uncultured
AY771932.1.1414;uncultured
AY870317.1.1392;uncultured
AY878326.1.1527;Lachnoclostridium
AY928233.1.1341;uncultured
AY934488.1.1368;uncultured
AY929064.1.1304;uncultured
AY960781.1.1479;ADurb.Bin063-1
AY960569.1.1506;uncultured
AY948374.1.1296;uncultured
AY960778.1.1481;ADurb.Bin063-1
AY972852.1.1495;Denitromonas
AY959944.1.1489;Ruminiclostridium
AY960574.1.1499;uncultured
AY960777.1.1443;Pedosphaera
AY999971.1.1396;endosymbionts2
U81706.1.1432;uncultured
U81652.1.1475;RBG-16-49-21
U81735.1.1443;uncultured
U81750.1.1482;uncultured
X64379.1.1232;uncultured
U46750.1.1346;uncultured
U81720.1.1487;uncultured
U81773.1.1403;uncultured
U81761.1.1440;uncultured
U81778.1.1404;uncultured
X64377.1.1238;uncultured
X64376.1.1246;uncultured
X92699.1.1352;uncultured
U65509.1.1415;uncultured
Y11629.8.1459;uncultured
Y12598.1.1452;uncultured
X64375.1.1204;uncultured
X84472.1.1432;uncultured
X84565.1.1398;Kouleothrix
Z95711.1.1552;RB41
U81676.1.1448;DMER64
X64378.1.1211;uncultured
Y11632.8.1464;uncultured
Y07583.1.1447;uncultured
Y07647.1.1458;uncultured
X84498.1.1210;uncultured
Z94009.1.1500;uncultured
Z95712.1.1552;RB41
Z95720.1.1551;RB41
Z95722.1.1551;RB41
Z95730.1.1553;RB41
Z95715.1.1539;RB41
FJ744781.1.1294;uncultured
FJ744844.1.1364;uncultured
FJ744887.1.1362;uncultured
FJ744998.1.1359;uncultured
FJ745024.1.1363;uncultured
FJ745086.1.1292;uncultured
FJ744780.1.1296;uncultured
FJ745110.1.1371;IS-44
FJ744812.1.1370;uncultured
FJ745135.1.1374;uncultured
FJ744823.1.1334;uncultured
FJ744843.1.1346;uncultured
FJ744851.1.1336;uncultured
FJ745176.1.1372;uncultured
FJ744904.1.1332;uncultured
FJ744923.1.1294;uncultured
FJ744931.1.1353;uncultured
FJ746130.1.1369;uncultured
CP000568.3427593.3429113;Ruminiclostridium
FJ744988.1.1296;uncultured
FJ745005.1.1293;HIMB11
FJ745015.1.1353;uncultured
FJ745031.1.1357;DS001
FJ745069.1.1302;uncultured
FJ745101.1.1298;uncultured
FJ745109.1.1290;HIMB11
FJ745134.1.1295;HIMB11
FJ745185.1.1370;uncultured
FJ745252.1.1367;uncultured
CP000568.2816913.2818433;Ruminiclostridium
FJ746200.1.1475;uncultured
FJ746236.1.1439;uncultured
FJ746244.1.1583;uncultured
FJ746283.1.1430;uncultured
FJ746301.1.1427;uncultured
FJ746309.1.1427;uncultured
FJ748799.1.1484;uncultured
FJ748781.1.1509;MND1
FJ748807.1.1524;Sh765B-TzT-35
FJ744762.1.1353;uncultured
FJ744785.1.1295;uncultured
FJ744793.1.1361;uncultured
FJ744809.1.1379;uncultured
FJ744857.1.1360;uncultured
FJ744883.1.1296;HIMB11
FJ744891.1.1296;uncultured
FJ744909.1.1294;HIMB11
FJ744799.1.1365;uncultured
FJ744816.1.1373;uncultured
FJ744942.1.1361;uncultured
CP000568.3599368.3600888;Ruminiclostridium
CP000568.3665491.3667011;Ruminiclostridium
FJ745012.1.1294;HIMB11
FJ745037.1.1364;uncultured
FJ745074.1.1297;HIMB11
FJ745082.1.1296;HIMB11
FJ745114.1.1362;uncultured
FJ745228.1.1331;HIMB11
FJ745239.1.1298;uncultured
FJ746172.1.1421;AT-s3-44
FJ744818.1.1367;uncultured
FJ744828.1.1357;DS001
FJ744882.1.1365;uncultured
FJ744863.1.1367;uncultured
FJ744933.1.1294;HIMB11
FJ755757.1.1515;uncultured
FJ744975.1.1351;uncultured
FJ744983.1.1359;uncultured
FJ745000.1.1291;uncultured
FJ745043.1.1360;uncultured
FJ745080.1.1326;uncultured
FJ745096.1.1300;HIMB11
FJ745146.1.1363;uncultured
FJ745169.1.1363;uncultured
FJ745209.1.1339;uncultured
FJ745237.1.1372;uncultured
FJ745255.1.1363;uncultured
FJ745263.1.1299;HIMB11
FJ746162.1.1408;uncultured
FJ744778.1.1356;uncultured
FJ744786.1.1359;uncultured
FJ744945.1.1296;uncultured
FJ744993.1.1294;HIMB11
FJ745010.1.1362;uncultured
FJ745019.1.1294;HIMB11
FJ746212.1.1437;uncultured
FJ745113.1.1366;uncultured
FJ745138.1.1366;uncultured
FJ745148.1.1391;Lentimonas
FJ744982.1.1296;uncultured
FJ745189.1.1318;uncultured
FJ744999.1.1360;uncultured
FJ745007.1.1295;HIMB11
FJ745042.1.1361;C1-B045
FJ745247.1.1366;uncultured
FJ745087.1.1295;HIMB11
FJ744811.1.1294;uncultured
FJ744995.1.1361;uncultured
FJ745003.1.1364;uncultured
FJ744840.1.1292;uncultured
FJ745013.1.1364;uncultured
FJ745128.1.1298;uncultured
FJ745021.1.1361;uncultured
FJ745136.1.1330;uncultured
FJ748778.1.1530;uncultured
FJ745155.1.1366;uncultured
FJ745055.1.1369;uncultured
FJ745067.1.1322;uncultured
FJ745177.1.1372;uncultured
FJ744930.1.1296;uncultured
FJ744946.1.1365;uncultured
FJ745115.1.1316;uncultured
FJ745140.1.1367;uncultured
FJ745151.1.1364;uncultured
FJ745173.1.1294;HIMB11
FJ746303.1.1427;uncultured
FJ746311.1.1437;uncultured
FJ746319.1.1423;uncultured
FJ746327.1.1438;uncultured
FJ745230.1.1365;C1-B045
FJ746161.1.1436;SEEP-SRB1
FJ745240.1.1368;Aureimarina
FJ745267.1.1372;uncultured
FJ746111.1.1436;SEEP-SRB1
FJ748776.1.1528;uncultured
FJ748801.1.1484;uncultured
FJ745030.1.1266;uncultured
FJ745203.1.1334;uncultured
FJ745221.1.1353;uncultured
FJ745233.1.1329;uncultured
FJ746247.1.1438;uncultured
FJ746295.1.1427;uncultured
FJ748777.1.1535;uncultured
FJ748794.1.1515;uncultured
FJ746213.1.1436;uncultured
FJ755753.1.1490;TPD-58
FJ746297.1.1427;uncultured
FJ746222.1.1438;uncultured
FJ755751.1.1494;uncultured
FJ755768.1.1491;uncultured
FJ755776.1.1504;uncultured
FJ746290.1.1446;uncultured
FJ748772.1.1511;uncultured
FJ748780.1.1498;IS-44
FJ755752.1.1381;uncultured
FJ755760.1.1497;uncultured
FJ755777.1.1515;uncultured
FJ755754.1.1501;uncultured
FJ755762.1.1457;uncultured
FJ755779.1.1504;uncultured
FJ755764.1.1502;uncultured
FJ755772.1.1524;uncultured
FJ769440.1.1393;uncultured
FJ769500.1.1496;uncultured
FJ769435.1.1498;uncultured
FJ769464.1.1470;JGI-0000079-D21
FJ769504.1.1500;uncultured
FJ769450.1.1500;uncultured
FJ769519.1.1447;uncultured
FJ769524.1.1428;uncultured
FJ769433.1.1500;W5
FJ769447.1.1511;Lacunisphaera
FJ769526.1.1426;uncultured
FJ769430.1.1496;uncultured
FJ769471.1.1508;uncultured
FJ769485.1.1445;uncultured
FJ769457.1.1497;uncultured
FJ769505.1.1500;W5
FJ769466.1.1480;Syner-01
FJ769514.1.1471;uncultured
FJ769498.1.1508;uncultured
FJ769520.1.1448;uncultured
FJ773358.1.1475;uncultured
FJ769508.1.1498;uncultured
AB234297.1.1376;uncultured
FJ769443.1.1498;uncultured
FJ769482.1.1498;uncultured
FJ769521.1.1449;uncultured
FJ790555.1.1310;uncultured
FJ790573.1.1339;uncultured
FJ791319.1.1381;ANME-3
FJ791339.1.1382;ANME-3
FJ791368.1.1353;ANME-3
FJ791376.1.1351;ANME-3
FJ791386.1.1403;ANME-3
FJ791414.1.1345;ANME-3
FJ791423.1.1348;ANME-3
FJ791431.1.1394;ANME-3
FJ791439.1.1357;ANME-3
FJ791449.1.1345;ANME-3
FJ791457.1.1363;ANME-3
FJ791465.1.1365;ANME-3
FJ791499.1.1348;ANME-3
FJ790556.1.1311;uncultured
FJ790627.1.1312;uncultured
FJ790635.1.1309;uncultured
FJ791520.1.1346;ANME-3
FJ791545.1.1269;ANME-3
FJ791321.1.1248;ANME-3
FJ791343.1.1341;ANME-3
FJ791568.1.1350;ANME-3
FJ791580.1.1349;ANME-3
FJ791354.1.1337;ANME-3
FJ791590.1.1347;ANME-3
FJ791598.1.1348;ANME-3
FJ791370.1.1352;ANME-3
FJ791610.1.1352;ANME-3
FJ791378.1.1357;ANME-3
FJ791618.1.1356;ANME-3
FJ791393.1.1367;ANME-3
FJ791623.1.1336;ANME-3
FJ791415.1.1397;ANME-3
FJ791628.1.1350;ANME-3
FJ791424.1.1433;ANME-3
FJ791432.1.1344;ANME-3
FJ791440.1.1333;ANME-3
FJ791450.1.1349;ANME-3
FJ791458.1.1344;ANME-3
FJ791466.1.1355;ANME-3
FJ791482.1.1349;ANME-3
FJ791502.1.1387;ANME-3
FJ791918.1.1373;uncultured
FJ791954.1.1376;uncultured
FJ792065.1.1278;uncultured
FJ792176.1.1370;uncultured
FJ792182.1.1360;uncultured
FJ792228.1.1337;uncultured
FJ791523.1.1336;ANME-3
FJ791547.1.1388;ANME-3
FJ791560.1.1341;ANME-3
FJ791569.1.1401;ANME-3
FJ791582.1.1388;ANME-3
FJ791591.1.1348;ANME-3
FJ791599.1.1346;ANME-3
FJ791619.1.1352;ANME-3
FJ791947.1.1369;uncultured
FJ791955.1.1369;uncultured
FJ791990.1.1355;uncultured
FJ791998.1.1281;uncultured
FJ793705.1.1206;uncultured
FJ793734.1.1255;uncultured
FJ793744.1.1255;uncultured
FJ792053.1.1392;uncultured
FJ790611.1.1311;uncultured
FJ790630.1.1311;uncultured
FJ790543.1.1309;uncultured
FJ791308.1.1377;ANME-3
FJ790576.1.1302;PMMR1
FJ791331.1.1285;ANME-3
FJ790601.1.1353;uncultured
FJ791362.1.1354;ANME-3
FJ791373.1.1340;ANME-3
FJ790629.1.1311;uncultured
FJ791403.1.1340;ANME-3
FJ791419.1.1292;ANME-3
FJ791427.1.1352;ANME-3
FJ791435.1.1344;ANME-3
FJ791443.1.1355;ANME-3
FJ791453.1.1347;ANME-3
FJ791307.1.1327;ANME-3
FJ791461.1.1361;ANME-3
FJ791325.1.1355;ANME-3
FJ791469.1.1341;ANME-3
FJ791486.1.1409;ANME-3
FJ791355.1.1344;ANME-3
FJ791361.1.1397;ANME-3
FJ791372.1.1351;ANME-3
FJ791401.1.1320;ANME-3
FJ791418.1.1389;ANME-3
FJ791426.1.1353;ANME-3
FJ791434.1.1349;ANME-3
FJ791442.1.1353;ANME-3
FJ791452.1.1350;ANME-3
FJ791460.1.1352;ANME-3
FJ791468.1.1348;ANME-3
FJ791485.1.1337;ANME-3
FJ791491.1.1346;ANME-3
FJ787300.1.1394;uncultured
FJ790549.1.1360;Gemmatirosa
FJ790608.1.1311;uncultured
FJ791302.1.1316;ANME-3
FJ791323.1.1362;ANME-3
FJ791351.1.1300;ANME-3
FJ791371.1.1394;ANME-3
FJ791379.1.1444;ANME-3
FJ791399.1.1354;ANME-3
FJ791416.1.1350;ANME-3
FJ791425.1.1354;ANME-3
FJ791433.1.1349;ANME-3
FJ791441.1.1352;ANME-3
FJ791451.1.1403;ANME-3
FJ791459.1.1354;ANME-3
FJ791467.1.1340;ANME-3
FJ791483.1.1358;ANME-3
FJ791490.1.1352;ANME-3
FJ790561.1.1375;RB41
FJ790570.1.1324;uncultured
FJ790631.1.1352;uncultured
FJ791333.1.1384;ANME-3
FJ791347.1.1392;ANME-3
FJ791352.1.1331;ANME-3
FJ791356.1.1328;ANME-3
FJ791363.1.1357;ANME-3
FJ791383.1.1358;ANME-3
FJ791420.1.1335;ANME-3
FJ791428.1.1343;ANME-3
FJ791436.1.1352;ANME-3
FJ791444.1.1354;ANME-3
FJ791454.1.1352;ANME-3
FJ791462.1.1345;ANME-3
FJ791470.1.1343;ANME-3
FJ791487.1.1331;ANME-3
FJ791494.1.1352;ANME-3
FJ791512.1.1342;ANME-3
FJ791531.1.1356;ANME-3
FJ792314.1.1467;uncultured
FJ792323.1.1371;uncultured
FJ792418.1.1370;uncultured
FJ792450.1.1354;uncultured
FJ793186.1.1500;uncultured
FJ790554.1.1309;uncultured
FJ790563.1.1311;uncultured
FJ790605.1.1312;uncultured
FJ800532.1.1482;uncultured
FJ791492.1.1359;ANME-3
FJ790642.1.1308;uncultured
FJ800549.1.1442;uncultured
FJ791509.1.1349;ANME-3
FJ791530.1.1354;ANME-3
FJ791534.1.1348;ANME-3
FJ791557.1.1352;ANME-3
FJ791564.1.1404;ANME-3
FJ791573.1.1342;ANME-3
FJ791585.1.1343;ANME-3
FJ791315.1.1375;ANME-3
FJ791594.1.1349;ANME-3
FJ791337.1.1319;ANME-3
FJ791602.1.1354;ANME-3
FJ791507.1.1355;ANME-3
FJ791614.1.1362;ANME-3
FJ791529.1.1393;ANME-3
FJ791358.1.1333;ANME-3
FJ791366.1.1346;ANME-3
FJ791556.1.1346;ANME-3
FJ791375.1.1354;ANME-3
FJ791563.1.1286;ANME-3
FJ791385.1.1343;ANME-3
FJ791571.1.1346;ANME-3
FJ791584.1.1346;ANME-3
FJ791422.1.1349;ANME-3
FJ791593.1.1392;ANME-3
FJ791430.1.1351;ANME-3
FJ791601.1.1346;ANME-3
FJ791540.1.1350;ANME-3
FJ791438.1.1350;ANME-3
FJ791613.1.1350;ANME-3
FJ791447.1.1354;ANME-3
FJ791645.1.1399;ANME-3
FJ791621.1.1403;ANME-3
FJ791565.1.1353;ANME-3
FJ791456.1.1353;ANME-3
FJ791625.1.1349;ANME-3
FJ791574.1.1389;ANME-3
FJ791464.1.1353;ANME-3
FJ791629.1.1356;ANME-3
FJ791586.1.1350;ANME-3
FJ791472.1.1387;ANME-3
FJ791595.1.1346;ANME-3
FJ791489.1.1347;ANME-3
FJ791604.1.1361;ANME-3
FJ791497.1.1342;ANME-3
FJ791637.1.1357;ANME-3
FJ791615.1.1350;ANME-3
FJ791644.1.1305;ANME-3
FJ791622.1.1350;ANME-3
FJ791626.1.1353;ANME-3
FJ791504.1.1348;ANME-3
FJ791528.1.1351;ANME-3
FJ791631.1.1348;ANME-3
FJ791554.1.1355;ANME-3
FJ791561.1.1333;ANME-3
FJ791657.1.908;ANME-3
FJ791570.1.1351;ANME-3
FJ791517.1.1303;ANME-3
FJ791583.1.1351;ANME-3
FJ791592.1.1344;ANME-3
FJ791544.1.1332;ANME-3
FJ791908.1.1415;uncultured
FJ791600.1.1348;ANME-3
FJ791612.1.1334;ANME-3
FJ791567.1.1352;ANME-3
FJ791922.1.1373;uncultured
FJ791868.1.1367;uncultured
FJ791831.1.1373;uncultured
FJ791620.1.1399;ANME-3
FJ791577.1.1339;ANME-3
FJ791839.1.1289;uncultured
FJ791624.1.1350;ANME-3
FJ791589.1.1348;ANME-3
FJ791597.1.1439;ANME-3
FJ791633.1.1342;ANME-3
FJ791609.1.1395;ANME-3
FJ791858.1.1345;uncultured
FJ791617.1.1353;ANME-3
FJ791632.1.1459;ANME-3
FJ791926.1.1359;uncultured
FJ792001.1.1292;uncultured
FJ791957.1.1365;uncultured
FJ802170.1.1250;uncultured
FJ791881.1.1376;uncultured
FJ792016.1.1275;uncultured
FJ792024.1.1370;uncultured
FJ802266.1.1203;uncultured
FJ792010.1.1375;uncultured
FJ802310.1.1215;uncultured
FJ791948.1.1520;uncultured
FJ791953.1.1364;uncultured
FJ792055.1.1288;uncultured
FJ790571.1.1370;RB41
FJ790614.1.1311;uncultured
FJ790624.1.1298;uncultured
FJ790645.1.1342;uncultured
FJ791310.1.1290;ANME-3
FJ791335.1.1294;ANME-3
FJ791364.1.1350;ANME-3
FJ792115.1.1368;uncultured
FJ791374.1.1351;ANME-3
FJ791407.1.1332;ANME-3
FJ792299.1.1383;uncultured
FJ791421.1.1351;ANME-3
FJ791429.1.1350;ANME-3
FJ791437.1.1411;ANME-3
FJ791446.1.1346;ANME-3
FJ791455.1.1355;ANME-3
FJ791463.1.1350;ANME-3
FJ791471.1.1334;ANME-3
FJ791488.1.1351;ANME-3
FJ792186.1.1368;uncultured
FJ792296.1.1368;uncultured
FJ792047.1.1371;uncultured
FJ792104.1.1364;uncultured
FJ792192.1.1354;uncultured
FJ792200.1.1372;uncultured
FJ792269.1.1372;uncultured
FJ792286.1.1373;uncultured
FJ792294.1.1367;uncultured
FJ792044.1.1369;uncultured
FJ792290.1.1381;uncultured
FJ801178.1.1490;OLB12
FJ792334.1.1271;uncultured
FJ802172.1.1251;uncultured
FJ802182.1.1235;uncultured
FJ792390.1.1351;uncultured
FJ802229.1.1203;uncultured
FJ802240.1.1200;uncultured
FJ802256.1.1209;uncultured
FJ802272.1.1201;uncultured
FJ792338.1.1375;uncultured
FJ791495.1.1386;ANME-3
FJ792397.1.1368;uncultured
FJ791514.1.1326;ANME-3
FJ791532.1.1381;ANME-3
FJ791541.1.1298;ANME-3
FJ791559.1.1315;ANME-3
FJ791566.1.1355;ANME-3
FJ791575.1.1353;ANME-3
FJ791588.1.1390;ANME-3
FJ791596.1.1348;ANME-3
FJ792315.1.1371;uncultured
FJ791607.1.1351;ANME-3
FJ791616.1.1406;ANME-3
FJ791627.1.1363;ANME-3
FJ791634.1.1346;ANME-3
FJ792411.1.1296;uncultured
FJ793160.1.1475;uncultured
FJ793156.1.1481;uncultured
FJ791885.1.1374;uncultured
FJ807405.1.1325;uncultured
FJ807413.1.1378;Lacunisphaera
FJ791952.1.1371;uncultured
FJ799129.1.1489;uncultured
FJ799134.1.1493;DMER64
FJ799144.1.1481;uncultured
FJ792043.1.1369;uncultured
FJ800534.1.1461;uncultured
FJ792076.1.1373;uncultured
FJ792088.1.1328;uncultured
FJ792181.1.1356;uncultured
FJ810576.1.1501;GOUTA6
FJ813525.1.1499;uncultured
FJ802175.1.1242;uncultured
FJ802189.1.1232;uncultured
FJ802210.1.1216;uncultured
FJ802220.1.1222;uncultured
FJ802234.1.1213;uncultured
FJ802260.1.1216;uncultured
FJ799126.1.1494;uncultured
FJ799143.1.1481;JGI-0000079-D21
FJ799152.1.1444;Erysipelatoclostridium
FJ800529.1.1461;uncultured
FJ800542.1.1491;AAP99
FJ799132.1.1485;DMER64
FJ799151.1.1493;uncultured
FJ799137.1.1541;RBG-16-49-21
FJ799156.1.1462;uncultured
FJ813579.1.1529;SEEP-SRB1
FJ813589.1.1518;uncultured
FJ792406.1.1290;uncultured
FJ814749.1.1377;uncultured
FJ792438.1.1298;uncultured
FJ792446.1.1376;uncultured
FJ810588.1.1508;Sideroxydans
FJ801189.1.1431;uncultured
FJ802176.1.1215;uncultured
FJ800546.1.1461;uncultured
FJ800551.1.1461;uncultured
FJ802235.1.1220;uncultured
FJ802245.1.1223;uncultured
FJ802174.1.1259;uncultured
FJ802188.1.1231;uncultured
FJ801186.1.1535;Pedosphaera
FJ802196.1.1229;uncultured
FJ802209.1.1201;uncultured
FJ801210.1.1485;uncultured
FJ802243.1.1208;uncultured
FJ802173.1.1256;uncultured
FJ802184.1.1245;uncultured
FJ802194.1.1239;uncultured
FJ802232.1.1203;uncultured
FJ802350.1.1273;uncultured
FJ802242.1.1203;uncultured
FJ802258.1.1216;uncultured
FJ802273.1.1215;uncultured
FJ802238.1.1218;uncultured
FJ802263.1.1208;uncultured
FJ813564.1.1522;SEEP-SRB1
FJ802300.1.1202;uncultured
FJ802323.1.1211;uncultured
FJ797311.1.1326;uncultured
FJ799136.1.1485;uncultured
FJ799146.1.1520;uncultured
FJ799155.1.1485;DMER64
FJ799163.1.1493;uncultured
FJ807435.1.1387;Lacunisphaera
FJ800522.1.1446;uncultured
FJ800531.1.1482;uncultured
FJ800544.1.1461;uncultured
FJ807432.1.1317;uncultured
FJ810590.1.1502;GOUTA6
FJ802177.1.1243;uncultured
FJ802199.1.1248;uncultured
FJ802223.1.1206;uncultured
FJ802237.1.1209;uncultured
FJ802262.1.1211;uncultured
FJ810564.1.1474;uncultured
FJ810585.1.1502;GOUTA6
FJ813521.1.1519;uncultured
